02000;"shuffled";50;341
02000;"partially_sorted";0;891
02000;"partially_sorted";5;379
02000;"partially_sorted";10;297
02000;"partially_sorted";20;220
02000;"partially_sorted";30;213
02000;"partially_sorted";50;207
02100;"random";0;1007
02100;"random";5;450
02100;"random";10;363
02100;"random";20;317
02100;"random";30;315
02100;"random";50;303
02100;"shuffled";0;893
02100;"shuffled";5;475
02100;"shuffled";10;913
02100;"shuffled";20;410
02100;"shuffled";30;333
02100;"shuffled";50;357
02100;"partially_sorted";0;754
02100;"partially_sorted";5;324
02100;"partially_sorted";10;233
02100;"partially_sorted";20;184
02100;"partially_sorted";30;183
02100;"partially_sorted";50;150
02200;"random";0;902
02200;"random";5;467
02200;"random";10;377
02200;"random";20;335
02200;"random";30;334
02200;"random";50;325
02200;"shuffled";0;901
02200;"shuffled";5;466
02200;"shuffled";10;384
02200;"shuffled";20;333
02200;"shuffled";30;335
02200;"shuffled";50;324
02200;"partially_sorted";0;773
02200;"partially_sorted";5;329
02200;"partially_sorted";10;243
02200;"partially_sorted";20;193
02200;"partially_sorted";30;194
02200;"partially_sorted";50;160
02300;"random";0;959
02300;"random";5;479
02300;"random";10;413
02300;"random";20;356
02300;"random";30;349
02300;"random";50;347
02300;"shuffled";0;1099
02300;"shuffled";5;481
02300;"shuffled";10;503
02300;"shuffled";20;349
02300;"shuffled";30;344
02300;"shuffled";50;339
02300;"partially_sorted";0;786
02300;"partially_sorted";5;330
02300;"partially_sorted";10;249
02300;"partially_sorted";20;196
02300;"partially_sorted";30;195
02300;"partially_sorted";50;209
02400;"random";0;971
02400;"random";5;525
02400;"random";10;410
02400;"random";20;361
02400;"random";30;358
02400;"random";50;358
02400;"shuffled";0;972
02400;"shuffled";5;511
02400;"shuffled";10;410
02400;"shuffled";20;361
02400;"shuffled";30;362
02400;"shuffled";50;360
02400;"partially_sorted";0;834
02400;"partially_sorted";5;345
02400;"partially_sorted";10;257
02400;"partially_sorted";20;206
02400;"partially_sorted";30;205
02400;"partially_sorted";50;168
02500;"random";0;1030
02500;"random";5;520
02500;"random";10;427
02500;"random";20;383
02500;"random";30;397
02500;"random";50;465
02500;"shuffled";0;1146
02500;"shuffled";5;518
02500;"shuffled";10;759
02500;"shuffled";20;769
02500;"shuffled";30;484
02500;"shuffled";50;378
02500;"partially_sorted";0;879
02500;"partially_sorted";5;361
02500;"partially_sorted";10;271
02500;"partially_sorted";20;215
02500;"partially_sorted";30;215
02500;"partially_sorted";50;181
02600;"random";0;1062
02600;"random";5;551
02600;"random";10;457
02600;"random";20;409
02600;"random";30;396
02600;"random";50;387
02600;"shuffled";0;1047
02600;"shuffled";5;529
02600;"shuffled";10;446
02600;"shuffled";20;401
02600;"shuffled";30;387
02600;"shuffled";50;387
02600;"partially_sorted";0;957
02600;"partially_sorted";5;379
02600;"partially_sorted";10;320
02600;"partially_sorted";20;260
02600;"partially_sorted";30;224
02600;"partially_sorted";50;207
02700;"random";0;1111
02700;"random";5;598
02700;"random";10;502
02700;"random";20;453
02700;"random";30;410
02700;"random";50;413
02700;"shuffled";0;1106
02700;"shuffled";5;582
02700;"shuffled";10;500
02700;"shuffled";20;453
02700;"shuffled";30;409
02700;"shuffled";50;418
02700;"partially_sorted";0;947
02700;"partially_sorted";5;414
02700;"partially_sorted";10;332
02700;"partially_sorted";20;319
02700;"partially_sorted";30;226
02700;"partially_sorted";50;190
02800;"random";0;1165
02800;"random";5;635
02800;"random";10;559
02800;"random";20;474
02800;"random";30;432
02800;"random";50;437
02800;"shuffled";0;1162
02800;"shuffled";5;638
02800;"shuffled";10;561
02800;"shuffled";20;477
02800;"shuffled";30;463
02800;"shuffled";50;438
02800;"partially_sorted";0;991
02800;"partially_sorted";5;460
02800;"partially_sorted";10;380
02800;"partially_sorted";20;288
02800;"partially_sorted";30;229
02800;"partially_sorted";50;197
02900;"random";0;1191
02900;"random";5;671
02900;"random";10;594
02900;"random";20;481
02900;"random";30;438
02900;"random";50;446
02900;"shuffled";0;1195
02900;"shuffled";5;667
02900;"shuffled";10;570
02900;"shuffled";20;482
02900;"shuffled";30;441
02900;"shuffled";50;451
02900;"partially_sorted";0;1017
02900;"partially_sorted";5;489
02900;"partially_sorted";10;386
02900;"partially_sorted";20;292
02900;"partially_sorted";30;236
02900;"partially_sorted";50;200
03000;"random";0;1243
03000;"random";5;721
03000;"random";10;686
03000;"random";20;505
03000;"random";30;473
03000;"random";50;489
03000;"shuffled";0;1272
03000;"shuffled";5;727
03000;"shuffled";10;618
03000;"shuffled";20;506
03000;"shuffled";30;465
03000;"shuffled";50;503
03000;"partially_sorted";0;1054
03000;"partially_sorted";5;535
03000;"partially_sorted";10;397
03000;"partially_sorted";20;300
03000;"partially_sorted";30;246
03000;"partially_sorted";50;207
03100;"random";0;1282
03100;"random";5;757
03100;"random";10;602
03100;"random";20;516
03100;"random";30;473
03100;"random";50;485
03100;"shuffled";0;1283
03100;"shuffled";5;754
03100;"shuffled";10;600
03100;"shuffled";20;986
03100;"shuffled";30;987
03100;"shuffled";50;507
03100;"partially_sorted";0;1126
03100;"partially_sorted";5;563
03100;"partially_sorted";10;434
03100;"partially_sorted";20;308
03100;"partially_sorted";30;250
03100;"partially_sorted";50;212
03200;"random";0;1340
03200;"random";5;789
03200;"random";10;622
03200;"random";20;533
03200;"random";30;490
03200;"random";50;508
03200;"shuffled";0;1361
03200;"shuffled";5;783
03200;"shuffled";10;631
03200;"shuffled";20;534
03200;"shuffled";30;491
03200;"shuffled";50;513
03200;"partially_sorted";0;1201
03200;"partially_sorted";5;640
03200;"partially_sorted";10;569
03200;"partially_sorted";20;681
03200;"partially_sorted";30;502
03200;"partially_sorted";50;327
03300;"random";0;1347
03300;"random";5;818
03300;"random";10;648
03300;"random";20;549
03300;"random";30;510
03300;"random";50;527
03300;"shuffled";0;1394
03300;"shuffled";5;794
03300;"shuffled";10;641
03300;"shuffled";20;546
03300;"shuffled";30;527
03300;"shuffled";50;512
03300;"partially_sorted";0;1163
03300;"partially_sorted";5;596
03300;"partially_sorted";10;431
03300;"partially_sorted";20;332
03300;"partially_sorted";30;270
03300;"partially_sorted";50;271
03400;"random";0;1404
03400;"random";5;846
03400;"random";10;657
03400;"random";20;569
03400;"random";30;533
03400;"random";50;525
03400;"shuffled";0;1414
03400;"shuffled";5;800
03400;"shuffled";10;653
03400;"shuffled";20;555
03400;"shuffled";30;530
03400;"shuffled";50;524
03400;"partially_sorted";0;1226
03400;"partially_sorted";5;585
03400;"partially_sorted";10;435
03400;"partially_sorted";20;333
03400;"partially_sorted";30;284
03400;"partially_sorted";50;274
03500;"random";0;1425
03500;"random";5;819
03500;"random";10;663
03500;"random";20;573
03500;"random";30;561
03500;"random";50;540
03500;"shuffled";0;1473
03500;"shuffled";5;827
03500;"shuffled";10;684
03500;"shuffled";20;580
03500;"shuffled";30;540
03500;"shuffled";50;546
03500;"partially_sorted";0;1245
03500;"partially_sorted";5;599
03500;"partially_sorted";10;437
03500;"partially_sorted";20;340
03500;"partially_sorted";30;278
03500;"partially_sorted";50;276
03600;"random";0;1477
03600;"random";5;868
03600;"random";10;681
03600;"random";20;592
03600;"random";30;564
03600;"random";50;563
03600;"shuffled";0;1479
03600;"shuffled";5;926
03600;"shuffled";10;713
03600;"shuffled";20;631
03600;"shuffled";30;613
03600;"shuffled";50;559
03600;"partially_sorted";0;1311
03600;"partially_sorted";5;609
03600;"partially_sorted";10;451
03600;"partially_sorted";20;350
03600;"partially_sorted";30;285
03600;"partially_sorted";50;289
03700;"random";0;1539
03700;"random";5;861
03700;"random";10;705
03700;"random";20;614
03700;"random";30;584
03700;"random";50;584
03700;"shuffled";0;1552
03700;"shuffled";5;865
03700;"shuffled";10;708
03700;"shuffled";20;614
03700;"shuffled";30;582
03700;"shuffled";50;583
03700;"partially_sorted";0;1323
03700;"partially_sorted";5;679
03700;"partially_sorted";10;473
03700;"partially_sorted";20;367
03700;"partially_sorted";30;306
03700;"partially_sorted";50;300
03800;"random";0;1601
03800;"random";5;885
03800;"random";10;721
03800;"random";20;633
03800;"random";30;606
03800;"random";50;606
03800;"shuffled";0;1626
03800;"shuffled";5;905
03800;"shuffled";10;740
03800;"shuffled";20;646
03800;"shuffled";30;615
03800;"shuffled";50;616
03800;"partially_sorted";0;1407
03800;"partially_sorted";5;672
03800;"partially_sorted";10;495
03800;"partially_sorted";20;394
03800;"partially_sorted";30;321
03800;"partially_sorted";50;322
03900;"random";0;1757
03900;"random";5;938
03900;"random";10;772
03900;"random";20;675
03900;"random";30;657
03900;"random";50;652
03900;"shuffled";0;1813
03900;"shuffled";5;941
03900;"shuffled";10;779
03900;"shuffled";20;677
03900;"shuffled";30;657
03900;"shuffled";50;645
03900;"partially_sorted";0;1424
03900;"partially_sorted";5;674
03900;"partially_sorted";10;502
03900;"partially_sorted";20;393
03900;"partially_sorted";30;364
03900;"partially_sorted";50;323
04000;"random";0;1845
04000;"random";5;973
04000;"random";10;796
04000;"random";20;697
04000;"random";30;702
04000;"random";50;673
04000;"shuffled";0;1743
04000;"shuffled";5;957
04000;"shuffled";10;795
04000;"shuffled";20;702
04000;"shuffled";30;701
04000;"shuffled";50;676
04000;"partially_sorted";0;1526
04000;"partially_sorted";5;692
04000;"partially_sorted";10;511
04000;"partially_sorted";20;409
04000;"partially_sorted";30;406
04000;"partially_sorted";50;333
04100;"random";0;1897
04100;"random";5;993
04100;"random";10;829
04100;"random";20;730
04100;"random";30;720
04100;"random";50;733
04100;"shuffled";0;1824
04100;"shuffled";5;976
04100;"shuffled";10;809
04100;"shuffled";20;707
04100;"shuffled";30;709
04100;"shuffled";50;682
04100;"partially_sorted";0;1523
04100;"partially_sorted";5;691
04100;"partially_sorted";10;513
04100;"partially_sorted";20;426
04100;"partially_sorted";30;408
04100;"partially_sorted";50;341
04200;"random";0;2037
04200;"random";5;1031
04200;"random";10;850
04200;"random";20;732
04200;"random";30;731
04200;"random";50;701
04200;"shuffled";0;1865
04200;"shuffled";5;988
04200;"shuffled";10;817
04200;"shuffled";20;725
04200;"shuffled";30;730
04200;"shuffled";50;705
04200;"partially_sorted";0;1603
04200;"partially_sorted";5;714
04200;"partially_sorted";10;541
04200;"partially_sorted";20;422
04200;"partially_sorted";30;418
04200;"partially_sorted";50;352
04300;"random";0;1943
04300;"random";5;1002
04300;"random";10;861
04300;"random";20;747
04300;"random";30;749
04300;"random";50;720
04300;"shuffled";0;1901
04300;"shuffled";5;1016
04300;"shuffled";10;848
04300;"shuffled";20;749
04300;"shuffled";30;747
04300;"shuffled";50;721
04300;"partially_sorted";0;1627
04300;"partially_sorted";5;773
04300;"partially_sorted";10;561
04300;"partially_sorted";20;438
04300;"partially_sorted";30;444
04300;"partially_sorted";50;444
04400;"random";0;1996
04400;"random";5;1044
04400;"random";10;852
04400;"random";20;759
04400;"random";30;754
04400;"random";50;744
04400;"shuffled";0;1930
04400;"shuffled";5;1033
04400;"shuffled";10;852
04400;"shuffled";20;757
04400;"shuffled";30;766
04400;"shuffled";50;744
04400;"partially_sorted";0;1636
04400;"partially_sorted";5;717
04400;"partially_sorted";10;537
04400;"partially_sorted";20;476
04400;"partially_sorted";30;540
04400;"partially_sorted";50;367
04500;"random";0;2028
04500;"random";5;1057
04500;"random";10;875
04500;"random";20;782
04500;"random";30;776
04500;"random";50;757
04500;"shuffled";0;2015
04500;"shuffled";5;1056
04500;"shuffled";10;911
04500;"shuffled";20;781
04500;"shuffled";30;779
04500;"shuffled";50;767
04500;"partially_sorted";0;1745
04500;"partially_sorted";5;802
04500;"partially_sorted";10;582
04500;"partially_sorted";20;447
04500;"partially_sorted";30;440
04500;"partially_sorted";50;367
04600;"random";0;2052
04600;"random";5;1075
04600;"random";10;905
04600;"random";20;798
04600;"random";30;808
04600;"random";50;786
04600;"shuffled";0;2094
04600;"shuffled";5;1073
04600;"shuffled";10;897
04600;"shuffled";20;801
04600;"shuffled";30;799
04600;"shuffled";50;790
04600;"partially_sorted";0;1827
04600;"partially_sorted";5;763
04600;"partially_sorted";10;570
04600;"partially_sorted";20;454
04600;"partially_sorted";30;461
04600;"partially_sorted";50;378
04700;"random";0;2066
04700;"random";5;1083
04700;"random";10;912
04700;"random";20;817
04700;"random";30;827
04700;"random";50;796
04700;"shuffled";0;2108
04700;"shuffled";5;1090
04700;"shuffled";10;909
04700;"shuffled";20;818
04700;"shuffled";30;873
04700;"shuffled";50;803
04700;"partially_sorted";0;1757
04700;"partially_sorted";5;767
04700;"partially_sorted";10;588
04700;"partially_sorted";20;482
04700;"partially_sorted";30;471
04700;"partially_sorted";50;399
04800;"random";0;2174
04800;"random";5;1121
04800;"random";10;949
04800;"random";20;839
04800;"random";30;842
04800;"random";50;827
04800;"shuffled";0;2143
04800;"shuffled";5;1162
04800;"shuffled";10;947
04800;"shuffled";20;829
04800;"shuffled";30;827
04800;"shuffled";50;809
04800;"partially_sorted";0;1783
04800;"partially_sorted";5;772
04800;"partially_sorted";10;583
04800;"partially_sorted";20;463
04800;"partially_sorted";30;465
04800;"partially_sorted";50;391
04900;"random";0;2203
04900;"random";5;1150
04900;"random";10;942
04900;"random";20;849
04900;"random";30;842
04900;"random";50;837
04900;"shuffled";0;2178
04900;"shuffled";5;1102
04900;"shuffled";10;942
04900;"shuffled";20;839
04900;"shuffled";30;847
04900;"shuffled";50;834
04900;"partially_sorted";0;1816
04900;"partially_sorted";5;790
04900;"partially_sorted";10;597
04900;"partially_sorted";20;480
04900;"partially_sorted";30;481
04900;"partially_sorted";50;406
05000;"random";0;2162
05000;"random";5;1120
05000;"random";10;944
05000;"random";20;872
05000;"random";30;847
05000;"random";50;844
05000;"shuffled";0;2174
05000;"shuffled";5;1124
05000;"shuffled";10;940
05000;"shuffled";20;857
05000;"shuffled";30;848
05000;"shuffled";50;887
05000;"partially_sorted";0;1906
05000;"partially_sorted";5;790
05000;"partially_sorted";10;606
05000;"partially_sorted";20;495
05000;"partially_sorted";30;487
05000;"partially_sorted";50;417
05100;"random";0;2258
05100;"random";5;1162
05100;"random";10;970
05100;"random";20;881
05100;"random";30;887
05100;"random";50;878
05100;"shuffled";0;2262
05100;"shuffled";5;1144
05100;"shuffled";10;966
05100;"shuffled";20;874
05100;"shuffled";30;872
05100;"shuffled";50;876
05100;"partially_sorted";0;1923
05100;"partially_sorted";5;808
05100;"partially_sorted";10;623
05100;"partially_sorted";20;503
05100;"partially_sorted";30;505
05100;"partially_sorted";50;422
05200;"random";0;2266
05200;"random";5;1181
05200;"random";10;1012
05200;"random";20;910
05200;"random";30;932
05200;"random";50;900
05200;"shuffled";0;2330
05200;"shuffled";5;1186
05200;"shuffled";10;1010
05200;"shuffled";20;917
05200;"shuffled";30;886
05200;"shuffled";50;885
05200;"partially_sorted";0;1954
05200;"partially_sorted";5;820
05200;"partially_sorted";10;632
05200;"partially_sorted";20;528
05200;"partially_sorted";30;487
05200;"partially_sorted";50;415
05300;"random";0;2349
05300;"random";5;1241
05300;"random";10;1063
05300;"random";20;972
05300;"random";30;911
05300;"random";50;916
05300;"shuffled";0;2332
05300;"shuffled";5;1234
05300;"shuffled";10;1074
05300;"shuffled";20;990
05300;"shuffled";30;908
05300;"shuffled";50;902
05300;"partially_sorted";0;1968
05300;"partially_sorted";5;875
05300;"partially_sorted";10;692
05300;"partially_sorted";20;587
05300;"partially_sorted";30;500
05300;"partially_sorted";50;429
05400;"random";0;2387
05400;"random";5;1292
05400;"random";10;1120
05400;"random";20;1012
05400;"random";30;924
05400;"random";50;932
05400;"shuffled";0;2419
05400;"shuffled";5;1300
05400;"shuffled";10;1113
05400;"shuffled";20;1001
05400;"shuffled";30;910
05400;"shuffled";50;921
05400;"partially_sorted";0;2006
05400;"partially_sorted";5;897
05400;"partially_sorted";10;722
05400;"partially_sorted";20;621
05400;"partially_sorted";30;505
05400;"partially_sorted";50;425
05500;"random";0;2439
05500;"random";5;1359
05500;"random";10;1164
05500;"random";20;1015
05500;"random";30;964
05500;"random";50;952
05500;"shuffled";0;2432
05500;"shuffled";5;1323
05500;"shuffled";10;1158
05500;"shuffled";20;1087
05500;"shuffled";30;1250
05500;"shuffled";50;950
05500;"partially_sorted";0;2095
05500;"partially_sorted";5;1038
05500;"partially_sorted";10;786
05500;"partially_sorted";20;664
05500;"partially_sorted";30;516
05500;"partially_sorted";50;447
05600;"random";0;2487
05600;"random";5;1391
05600;"random";10;1245
05600;"random";20;1059
05600;"random";30;977
05600;"random";50;986
05600;"shuffled";0;2498
05600;"shuffled";5;1397
05600;"shuffled";10;1221
05600;"shuffled";20;1070
05600;"shuffled";30;974
05600;"shuffled";50;978
05600;"partially_sorted";0;2105
05600;"partially_sorted";5;998
05600;"partially_sorted";10;813
05600;"partially_sorted";20;632
05600;"partially_sorted";30;520
05600;"partially_sorted";50;443
05700;"random";0;2525
05700;"random";5;1453
05700;"random";10;1256
05700;"random";20;1106
05700;"random";30;994
05700;"random";50;990
05700;"shuffled";0;2488
05700;"shuffled";5;1423
05700;"shuffled";10;1255
05700;"shuffled";20;1069
05700;"shuffled";30;977
05700;"shuffled";50;988
05700;"partially_sorted";0;2127
05700;"partially_sorted";5;1010
05700;"partially_sorted";10;835
05700;"partially_sorted";20;652
05700;"partially_sorted";30;541
05700;"partially_sorted";50;513
05800;"random";0;2538
05800;"random";5;1460
05800;"random";10;1251
05800;"random";20;1083
05800;"random";30;1004
05800;"random";50;1024
05800;"shuffled";0;2534
05800;"shuffled";5;1476
05800;"shuffled";10;1263
05800;"shuffled";20;1109
05800;"shuffled";30;1063
05800;"shuffled";50;1023
05800;"partially_sorted";0;2138
05800;"partially_sorted";5;1067
05800;"partially_sorted";10;853
05800;"partially_sorted";20;658
05800;"partially_sorted";30;537
05800;"partially_sorted";50;462
05900;"random";0;2613
05900;"random";5;1541
05900;"random";10;1286
05900;"random";20;1101
05900;"random";30;1044
05900;"random";50;1072
05900;"shuffled";0;2561
05900;"shuffled";5;1520
05900;"shuffled";10;1282
05900;"shuffled";20;1100
05900;"shuffled";30;1018
05900;"shuffled";50;1045
05900;"partially_sorted";0;2245
05900;"partially_sorted";5;1138
05900;"partially_sorted";10;889
05900;"partially_sorted";20;703
05900;"partially_sorted";30;563
05900;"partially_sorted";50;489
06000;"random";0;2696
06000;"random";5;1587
06000;"random";10;1336
06000;"random";20;1127
06000;"random";30;1033
06000;"random";50;1064
06000;"shuffled";0;2626
06000;"shuffled";5;1569
06000;"shuffled";10;1319
06000;"shuffled";20;1113
06000;"shuffled";30;1070
06000;"shuffled";50;1059
06000;"partially_sorted";0;2250
06000;"partially_sorted";5;1159
06000;"partially_sorted";10;883
06000;"partially_sorted";20;680
06000;"partially_sorted";30;553
06000;"partially_sorted";50;479
06100;"random";0;2737
06100;"random";5;1631
06100;"random";10;1352
06100;"random";20;1138
06100;"random";30;1084
06100;"random";50;1098
06100;"shuffled";0;2697
06100;"shuffled";5;1612
06100;"shuffled";10;1317
06100;"shuffled";20;1138
06100;"shuffled";30;1061
06100;"shuffled";50;1099
06100;"partially_sorted";0;2333
06100;"partially_sorted";5;1216
06100;"partially_sorted";10;885
06100;"partially_sorted";20;689
06100;"partially_sorted";30;573
06100;"partially_sorted";50;526
06200;"random";0;2810
06200;"random";5;1697
06200;"random";10;1361
06200;"random";20;1170
06200;"random";30;1089
06200;"random";50;1120
06200;"shuffled";0;2806
06200;"shuffled";5;1662
06200;"shuffled";10;1333
06200;"shuffled";20;1275
06200;"shuffled";30;1087
06200;"shuffled";50;1110
06200;"partially_sorted";0;2277
06200;"partially_sorted";5;1200
06200;"partially_sorted";10;885
06200;"partially_sorted";20;686
06200;"partially_sorted";30;570
06200;"partially_sorted";50;492
06300;"random";0;2818
06300;"random";5;1685
06300;"random";10;1374
06300;"random";20;1247
06300;"random";30;1100
06300;"random";50;1141
06300;"shuffled";0;2797
06300;"shuffled";5;1686
06300;"shuffled";10;1365
06300;"shuffled";20;1189
06300;"shuffled";30;1107
06300;"shuffled";50;1140
06300;"partially_sorted";0;2401
06300;"partially_sorted";5;1337
06300;"partially_sorted";10;925
06300;"partially_sorted";20;721
06300;"partially_sorted";30;585
06300;"partially_sorted";50;504
06400;"random";0;2932
06400;"random";5;1755
06400;"random";10;1424
06400;"random";20;1219
06400;"random";30;1125
06400;"random";50;1151
06400;"shuffled";0;2982
06400;"shuffled";5;1779
06400;"shuffled";10;1382
06400;"shuffled";20;1204
06400;"shuffled";30;1128
06400;"shuffled";50;1163
06400;"partially_sorted";0;2464
06400;"partially_sorted";5;1254
06400;"partially_sorted";10;918
06400;"partially_sorted";20;718
06400;"partially_sorted";30;582
06400;"partially_sorted";50;521
06500;"random";0;3041
06500;"random";5;1722
06500;"random";10;1404
06500;"random";20;1226
06500;"random";30;1140
06500;"random";50;1163
